gender,tweet
female,The Impudence of Rabiu Kwakwanso and his Fulani brothers - by FFK: Written by Femi Fani-Kayode...Read below..I... https://t.co/ZfZUinwTgL
female,@JeyTheVillain @Tone314 they have the bomb dick.....most definitely don't love em tho__
female,"Check out the largest pink diamond to ever be auctioned, price tag starts at 15m https://t.co/Yc62c8ez4x"
female,How will we know what your work really looks like when you've airbrushed the person out of existence?
female,Jared Leto Is Big Pimpin' On The Cover Of Empire  See What He Said About The Problems With Playing The Joker HERE! https://t.co/0kSnyjIWXG
female,why does the girl look like she's 11?..  https://t.co/Q7xpYXR9eO
female,@Ohfxckits_Sara the organisation was so crap we didn't even get to sit with our friends or in the section we paid for fgs
female,@RedEyedCharmer *She was already spent by the time he came and she delighted in watching him. She panted heavily as she stayed in the after
female,"@MsTinaFey hey lady... just read that you are ""on board with the Lord"". got any advice for someone about to break in?"
female,I found a wallet in the bathroom at HEB and when I opened it there was a man's license in the wallet!? It was a man's wallet! Plot twist!!
female,"just wanna make brownies, but homework is gettin in the way"
female,I think I just lost the one person I could tell everything to?
female,my pick is so faded now I showed it to my aunty and she managed to rub off half of the 1D on the front and the ram was already faded __________
female,@GabrielConte I do the same tbh...
female,I must be a cat with 9 lives cause I died every month so far with these comebacks. Kpop is the death of me!
female,Ali is fed up of being scared all the time
female,@ODEONCinemas in Guildford with the family to watch #SPECTRE. Thanks to Sue for organising tickets through BOCSA (BOC Sports &amp; Social Club).
female,@victoriablair_ you got me on them answers for the government review _
female,Welcome to the Cyndi Hardy Photography Family Jordan and Frank!!  We are excited for your wedding next November at Trilogy at Vistancia!!
female,@yung_flacko_ @SniparsNiall im really sensitive over the internet
female,Police haven't released any details yet. We are on scene and will bring you the info when we receive it #qctimes
female,I understand you all liked my neon leg warmers id like to thank my fans for the support
female,Hike pastoral drama at any cost thine profession varnish stands saving getting on the rocks up-to-date an public_ https://t.co/u8oFZHsO26
female,@WhatTheChelle__ I love you all the time ___
female,I wouldnt be surprised to see all the Kardashians in niqab come 2017: Kim Kardashians look has evolved fro... https://t.co/P4ftciotfB
female,I just want to watch Joseph and the technicolor dreamcoat
female,Another reason regular folks can't afford to live in the Bay Area. https://t.co/01iUBj2Hqu
female,"&amp; you stay on my mind, I think about you all the damn time"
female,"""I need a boyfriend who plays Sims too"" -@JennyDanker1, as we have been laying on the floor playing Sims for hours"
female,@DavidAuryn you're the one that I love_
female,I'm so done getting treated like shit and being talked down on all the fucking time.
female,You and I always got things to do together but we never seem to get to the action stages *sigh.._ https://t.co/kWQs9OEhPI
female,I find it weird how easily I forget the meaning half of my tweets ___
female,The necessitousness in re locksmithing now great wen in trustworthy your constitution: CHGxJcGA https://t.co/ZmlaT2LRyv
female,Some of the #itsjustreach team kidnapped me to brunch and @escapologyorl today! They are s_ https://t.co/5Xqh4DLehG https://t.co/VbbO8tDJTb
female,Haven't watched any of the debates so far but dear lord. All the Republican debates so far in under two minutes https://t.co/o9iscOsbgM
female,I loved the 1st album and everything but this one is so lyrically beautiful and it IS 5sos #SoundsGoodFeelsGood
female,@cedarpoint if you visit four times the extra you would pay for a platinum is covered in free parking. #NoBrainer
female,I wanna be invested in something like the surgeons on Greys Anatomy are invested in surgery
female,Are you ready for the simple truth behind Extraordinary results?  Register today! https://t.co/g15IETGehQ
female,@anthonyhc umm. Get home asap. There is a wasp in the bathroom!
female,"@uGugu_oWhite I opened that angle because I don't know what the future holds, can't be certain of nothing"
female,Tori Kelly was hands down the best performance at the EMAs this year. Everyone on about Justin when his vocals are always weak live.
female,an immense feeling of love and surge of creativity is the most amazing thing about existing.
female,"How to #Report a #Fake Facebook account.
1. Got the the #fake account's Facebook page and look for the 3 ""dots""... https://t.co/Q1hdR5cgQu"
female,"Dreka the luckiest, perfect man perfect booty __ https://t.co/t8nOWli3mH"
female,Combine trade perquisite: private the triumph over programs and products on route to build up: mUSUL https://t.co/AFDFMGCEJ8
female,I was literally about to pass out on the bus
female,My mom made me order food and she picked it up the lady on the phone asked me if I had a cold I said yeah then the lady told my mom she
female,"If you are feeeling #Lonely , #AnaisXX is the solution !!

https://t.co/Cm7K1JcD55

@Teamhotzone
@TheHardDepot https://t.co/JQsieFKuGv"
female,Everything that has happened to me this year has shaped me into a completely different person than I was at the beginning of the year.
female,@JustStimming i'd be happy to read any and all materials! curious too if the boston chapter of @autselfadvocacy does youth work.
female,@DJ900 the nicest thing northern land has to offer _
female,"Good afternoon Facebook Family..... Please help HELP Me HELP the Abby Grace Foundation, Inc. collect new and... https://t.co/5cBQcqFdB0"
female,"The world will not be destroyed by those who do evil, but by those who watch them without doing anything."
female,Curled up with my head on your chest it's the best remedy for the pain and the stress
female,I want a Gold Note 5 is that really not coming to the US?!
female,tbh the hardest and most stressful thing about college is still not knowing what I want to do
female,"It's a beautiful thing to be beautiful, not just in the way you look or what you say but rather in who you really are.
Blessings."
female,Idk maybe the overuse of products have women confused about their bodies
female,"@DaDonDJSpyda thank u , I peeped the like _"
female,things you never hearabout the signs - koi-strology: Aries: They doubt themselves. They need reassurance... https://t.co/FHxvCIP5Wr
female,@RoundhouseLDN up the ticket there? Just worrying I won't get in.
female,"GOOD LUCKS TO THOSE WHO ARE GOING TO START THERE FINAL EXAMINATION ""WRITE THEM LIKE IS YOUR LAST TIME"" ALL  THE BEST"
female,FINALLY going to the gym__
female,Forex jobber sameness indicates what indonesians are the present time agape inflowing equipment: SgKn https://t.co/4WOMiPJLWk
female,@jilliiaaannn wtfffffff?! Literally the both of you ruined food for me
female,She wanna lick the Molly off a me nigga
female,@lysspojo your computer is acting up? Maybe it's the ghost in your room..
female,@Jason2501 no no the world needs smart people to pass on good genes
female,Yall really want women struggling how your daddies let your mom struggle??? BREAK THE CYCLE FAM. BE BETTER
female,The boys are having dinner with their Mom tonight https://t.co/hfyc6hrYEr via @The_Autism_Dad
female,On what the occasion?? This is complicated ___ https://t.co/tAAfTOnPqq
female,The feeling after a good shower
female,"So,the only culprit in the form of Isabelle has gone quiet of course, having set everyone else off. You couldn't write the script. #McCann"
female,#JusticeForVictoria and her 2.4 lines in the entire album
female,@Femibuster He's saying I went back and deleted tweets. I didn't. The entire conversation is still there
female,SOS my eye hurts real bad. The only cure I see here is weed and chill.
female,I'm pretty sure the last guy isn't even a real cardiologist. Looks kinda familiar though... https://t.co/qpChqz7CVi
female,"16 Magical Pumpkins All ""Harry Potter"" Fans Need To See https://t.co/yjUUNxWLmv #geekgirls #geek"
female,maybe i don't know you well but i enjoy your tweets and talks with u! one of the most precious ppl on my tlist! https://t.co/TZRmFmQSoi
female,Labour will say they voted against the cuts - they didn't! Lying Labour and Lying Tories - come back Lib Dems all is forgiven! #tax credits
female,Girl if you don't get the fuck from me
female,this may be the nicest sandwich I've ever had (I'm not paid by co op) (oh wait yeah I am) https://t.co/pQbzgGNoua
female,@NiallOfficial hi is it possible Katy millar who is in the Newcastle crowd can get a happy 17th birthday today she's with Laura and Rebecca
female,"If @KianLawley is the quarterback, I'm definitely the wide receiver __ #KNJTAKEOVERMONTH #FootballPlayersInPublic https://t.co/iKMhSJ8V2B"
female,"Toddler made herself gag halfway through dinner because she didn't want to eat it. Nice try, kid, but I invented the fake gag #nosympathy"
female,"I think you should visit Austin again @LauraPrepon SXSW next year, perhaps. To celebrate the Stash Plan. ____ https://t.co/g1PoQNufYG"
female,What's all this about having to be 25 for the next state reunion then ____
female,@LilBoii_Panda Evelyn helped you to the car _ i regret drinking too early I should have started when you got there ___
female,NEWS: A Star Is Viral: How 'Jem and the Holograms' Doesn't Get the Internet: Jem and the Holograms was a... https://t.co/W6S0I4kPnJ #GCPR
female,@earthtoryley let you know when it's closer to the show and relevant _
female,"My day started rough as I learned about the passing of a friend but working with Birdie, my furry_ https://t.co/KrCgTy8MEc"
female,@xx_addieee_xx @BerkleyMcknight  it's ok Addison Berks house is all the way in little rock so they can't follow us to our houses
female,If Glen does really die on the Walking Dead I'm about done. And if they even think about killing Daryl I'm def done.
female,My dad just put on The Interview.....okay let's watch the interview
female,@badlandslirry that would be the most amazing thing ever ever never lose hope
female,"It's lovely to finally sit down, relax and watch #Penguins with the family! _"
female,NEWS: Watch Slipknot's Corey Taylor Slap the Sh-t Out of NXT's Baron Corbin: Slipknot's Corey Taylor isn... https://t.co/lNjLFLNuHz #GCPR
female,Check out Original Art anime manga school girl print poster wall art home decor in the USA  https://t.co/SfSbbUgsPD via @eBay
female,Pulling the race card
female,WARNING: This Item #Feels Like Real #Skin &amp; It's Very #Large! Kong The Realistic 9.5x8.5 in: $30.25 F/S in sto... https://t.co/Wmzu8hbcdI
female,Marquei como visto The Walking Dead - 6x3 - Thank You https://t.co/AFDAzwbv2K #bancodeseries
female,What's the point______
female,@enotSaraS okay I'll get you him if you get me the cat
female,when your best friend comes up to you at homecoming and you ask her who she is..ya that's the level I was at
female,"When men respond to women with the insult ""who let you out the kitchen"", you've already lost the argument and may as well just leave"
female,"Gained 1 new follower in the past day. Im growing my account the right way, are you? Do it with https://t.co/RJIdWqSt3Y"
female,.@IFAWUK R/T WATCH Blood Lions the Documentary makes its debut on October 28th 10pm @Discovery Channel #BloodLionsGLOBAL
female,Like it's coming from the back straight to the eyes ________
female,"Seen the most perfect guy ever in work tonight and then I seen his girlfriend, it was a sad moment_"
female,Tell 'em to go out there with all they got and win just one for the Gipper.
female,"@magicalfeyfenny Yea, though resurfaced for me due to hearing the new AC has a trans man char that's handled well"
female,I LITERALLY CRIED AND GAGGED THE WHOLE TIME THEY HAD THE MOLD IN OH MY GOD
female,WHAT THE HECKKKKK!!! Why do people from school not follow me back on Twitter?!!?!?????
female,And you stay on my mind I think about you all the damn time
female,hbd to my girl!!! love u sm babe! have the best day____ @AlissaNegri https://t.co/ksLJdVXaQU
female,"@Marga_M_R

He wouldn't DREAM of trimming the GD damn shrubs so drivers can be safe. No, but cunty will blow leaves all day. GD damn him."
female,"Despite the two bottles of vodka Hannah had to herself last night, she's convinced she hasn't got a hangover and she's just 'ill'"
female,so interesting #vice We Asked an Expert if It's a Bad Idea for Australia to Challenge Chinas New Islands in the S_ https://t.co/Oh8Rm9lSwY
female,Happy birthday to the one and only chocolate lace! Hope you're day was as horrible as you are xoxox__ -ralph https://t.co/gDMUDTuLE2
female,"@harry_styles
you shine brighter than
all the stars in the universe
and i love you endlessly.
mind following me?

 -15.686"
female,"Free webinar! Have full control over your life, your business, your happiness, your money &amp; the company you keep! x

https://t.co/8t1rkGOYPk"
female,"we are so lucky the UK stable &amp; not turbulent, but if it wasn't then surely we would want to escape from it too?"
female,Half term #giveaway on the @stationerylovr blog  https://t.co/FR24wpbBR7 - win a junior stationery subscription box from @HoneyTreeLtd
female,boutta take the fattest nap of 2k15
female,"Check out the largest pink diamond to ever be auctioned, price tag starts at 15m https://t.co/BiNTzqbTax"
female,If you leave your vegetarian friend(like me) cooking meat have for sure the meal is going to be a disaster...
female,Soooo wanna meet @TheDappy tomorrow!!! Be the best
female,"if this was on facebook the caption would be ""goals_""js https://t.co/q0fHvgt7lo"
female,My bed makes me the happiest girl in the world.
female,Hunting for tips to make better choices at the grocery? This study shows eating a #healthy snack 1st helps! https://t.co/bOMzZYzUDJ
female,|REPLAY| How to get the best deals online #PFSScopes #SanitySavers #katch #Periscope https://t.co/4FJRYfcSUL https://t.co/GkoR6geqP7
female,If you want friends back you make the effort
female,Pepsi + videomarketing + back to the future https://t.co/dRvaMcso7t #videomarketing #pepsi #uber #video #derooymedia #backtothefuture
female,Check Out The #HOTTEST Girls at _ https://t.co/LA4XWa72eW  #FOLLOW @DrR0X @Sexiest_Hotties https://t.co/sj9Xgaw318
female,mrs. pulley asked me if I saw the fight
female,@kate_halloran you forgot the O' in your @ name
female,"Just finished my benefits enrollment with CREOKS.

Look at me adulting. Adulting all over the place."
female,At the end of the day im still gettin paid by the hour
female,Nick just called dq off his phone in the back and when i answered he just said hey
female,Adele has the most powerful voice
female,"""What is defeat? Nothing but education; nothing but the first step to something better."" - Wendell Phillips"
female,Can I hit it in the morning?
female,@yetnaleci I dropped so many on the floor :/
female,"When you love someone you gotta love everything about them including the nose picking! #quoteoftheday #fallinlove
https://t.co/5UWbfPsBjU"
female,in the worst mood__
female,"""My body is a temple so never let a man in that doesn't take the time to worship u bcuz u are a goddess that is truly worth sacrificing for"""
female,NEWS: On the Charts: Pentatonix's Self-Titled LP Grabs Number One: A capella group Pentatonix scooped up... https://t.co/zfI2OcZMPp #GCPR
female,@freeheldmovie If you are not an american actress the academy should not consider an award.
female,I get the best view of fireworks from my house
female,Mine will be about 3 weeks then @Elliott_The_Kid __ https://t.co/79MfqwYtFg
female,Hat Films are about to appear on The Gadget Show on Channel 5 for anyone interested ^-^
female,I can best describe my newest crush in a best seller novel title: Harry Potter and the Red Room of Pain.
female,Marquei como visto The Walking Dead - 6x1 - First Time Again https://t.co/PUNFNzYL6E #bancodeseries
female,So @ChaseBlake01 says newcastle is 'rude AF' .... your are the definition of rude!
female,"""Don't tell me what you would do, tell me what you did do!  Using the SAR format for successful interviewing"" https://t.co/20bhdbThS8"
female,Thurs 5 Nov we've got @TheGrahamsMusic for an evening of #live #music &amp; #RiverCottage #food https://t.co/SavbDcNIJb @Dorset_Hour
female,The supporting role on rare types in relation to canvas batching plants: nGDl https://t.co/i0IEu7GgEN
female,"""@eNCA: Explainer: What is the molecular clock? https://t.co/k1iWeoSNyk https://t.co/VcTkQKlDYc"""
female,"#hot  DVDs: Brilliant ""Bill Hicks,"" Dope ""Dope,"" And Hilarious ""Monty Python And The... https://t.co/REHqls8ka9 #prebreak #best"
female,Range himself separate as against profitably push the pen thy buying printing: WkQLexNT
female,I think i got the bird flu____
female,@NazaribabersadF grown and now police say that for the first time that members of the #Islamic State within the territory of armed conflict
female,The ridgepole abacus math in place of kid: FDNpgQbDV
female,omg the girls got a picture with justin..and is that miley !???! wow ! https://t.co/3PMmuoJzLo
female,All the first year guys' faces today when they realized it was Mealtime Monday and they forgot to bring lunch https://t.co/5NurCLhlmg
female,School then I'll be done for the day. Homework and studying awaits!
female,@TheMulattoChick the curl enhancing smoother (pink label) and use a little of that after. also use coconut oil whenever you want. lol
female,It b the ugly friend that hate with the girl who don't like you. Guhhhhh stop you know I'm dumb poppin don't lie to her
female,"centonove
@onedirection Artist Of The Year #AMAs"
female,The MCs speeches for Cabaret are hilarious reading the rehearsal script ahahaha
female,Life begins at the end of your comfort zone__ https://t.co/VshYwJnEG2
female,Pretty scary! This was my NEXT door neighbor!So glad we were not home at the time. https://t.co/xwBhrR0UFR
female,What's the fuss about the use of Story in #business? https://t.co/IIxnFlCogn #digitalmarketing
female,"Check out the largest pink diamond to ever be auctioned, price tag starts at 15m https://t.co/MJr6T1Lg7D"
female,Even the best fall down sometimes
female,@somnia_c @chaliceoftears they have 7 named after days of the week bc ya know the whole Hiiragi theme naming thing
female,"@CescyJose I don't remember the name. Ummmmm, the guy was cheating on this girl and she found out in the music video."
female,One day I will learn to not lay in my bed after taking a shower after the gym. That day isn't today.
female,"#AskUSSEGL #Burundi The best thing U can advise them is that Negotiations gives peace, but democracy comes out of voting always"
female,Love the one armed push up! #MillennialMon #showoff #HealthSelf  https://t.co/N9A7XX24jE
female,There are quite a few reasons why people tend to get sick more easily during the Cold &amp; Flu season.... https://t.co/lDRmYNUezI
female,My grandmother wanted me to call her just to tell me not to join the service because I should be finding a husband to take care of me _
female,@arcticIaheys it hurt but the guitar is ok so everything is good
female,#MCM and the squad in honor of seeing my love this week__ https://t.co/IC1lS1ZjpH
female,Give me the syllabus on your relationship
female,Staying in bed all day on a Monday is literally the best feeling ever
female,"@Harry_Styles
You're the BEST vision to my eyes
 &amp; your voice is the best MELODY to my ears, I LOVE YOU so much.
 Mind FOLLOWING me? 48,258"
female,I think Rick is going to die in the next episode
female,I wish Halloween was just as big and fun in the uk as it is in the us
female,Poser i be expedient spoor bowwow the e-titan foofaraw heavy-duty anfractuous jacket contraption: NYnu https://t.co/LslujtwEIZ
female,"Fast forwarding to now, I'm flabbergasted at how much I've achieved in the last FIVE years - working with more than 3,000 PAs worldwide..."
female,Been awake for 44 hours straight. The ending of #HiaC got me too hyped and I cannot de-hype. Send help... and/or pizza. @HashtagLowBlows
female,I just want to go home &amp; crawl under the covers forever _
female,"The purpose of fear is to raise your awareness, not to stop your progress. - Steve Maraboli #quote"
female,Im ready to engage with my 1 new follower in the past day. I know them via https://t.co/uGz3hj5I2d
female,".@davidvisentin1 In keeping with the season, have you ever shown a haunted house? And @Hilary_Farr, have you ever renovated one? _ #LIOLI"
female,@Morgan_Larry43 a dollar a day keeps the witch away https://t.co/ruOYfYowN9
female,"Puzzling, yellowfrom the becoming wide world.: cTVuLbX https://t.co/6dUJ2F2Tyu"
female,The destroy downloadable famous genteelness sophistication budget from deepen prices on top of the hachure: UzunLd https://t.co/hV3MelVWCG
female,I just backed Dragons Lair: The Movie on @Kickstarter https://t.co/glJkRNjPjJ
female,Come out and party with me for the GRAND OPENING of #KabinSundays                                Text_ https://t.co/3QY1cuPzFr
female,"By the end of the day i'll prob block a bunch of random spams that follows me since 3 days ago, cuz it's weird"
female,@Debo_Bugatti thanks for the help __
female,"Thanks to my sponsor @faceslick for the ""Face Slick Sparring balm,"" T-shirt and mug! https://t.co/2lSCOmH4ac"
female,"@Jess5_11 Yep, I know it now. The Spectre premiere __"
female,These 24 Wedding Photobombs Made The Bride And Groom Day Much Better LOL. https://t.co/0nnXaHQIgy
female,Me when I'm mad at the world _ https://t.co/4slUKKR9YP
female,the reason why i prefer to watch historical kind of kdrama compared to the modern one is bcs of the good values and messages.
female,The phrase Fuck Cancer doesn't even cover my feelings. I'm so sick of all this shit.
female,I wonder if Bono was as pissed as the rest of us when that U2 album popped up on his phone.
female,"In the #lovestory, #AllfortheLoveofJosie, a knock at the door, changes Josie's life forever. https://t.co/g5Xf6wjriq https://t.co/g8vbj8MpDc"
female,Cooked myself the nicest dinner_
female,Method involucre publication freight lick the vital impulse call up relative to the regular customer: DSgT https://t.co/fBLucfmw54
female,Industrialist relative to the bride dresses that refreshful now copernican universe figures: lgev https://t.co/AxEDYyFvWF
female,"The first day we heard it, we went outside to see who's trying to fight Leena.She was ok because I was standing behind her with a broom."
female,What if you could gain hundreds of committed followers just by posting the right content? https://t.co/5gnWi2y1Kn
female,Specialized mailing lists hyperbolize every the orle: OuUFye
female,BUT NO ONE BELIEVES ME WHEN I SAY IM THE DUFF LOL
female,@MaxGeorge the first time i saw you live __ #MaxMonday https://t.co/pKT4fk2Btl
female,try to forget me but I'm everywhere I'm the smell on your sheets you weren't ready when you left me there
female,Every time I'm away from the lab I realize how many papers/journals are behind paywalls.
female,Matter: DNA of Ancient Children Offers Clues on How People Settled the Americas https://t.co/wdI7oo600n
female,The taxi hap solicitor other yours collateral: iLgFUeX https://t.co/NLeFcwSTWn
female,@arenkennedy @chloeacooper is it bad that this reminds me of the drake remake pizza pepperoni throwing vid
female,just took a long walk on the beach while listening to hello by Adele. My life is a music video. hair was blowing in the wind and everything
female,[Gunshots can be heard from the horizon] https://t.co/xfFU6wHB7P
female,"Sometimes the best revenge is just a simple smile, to let them know you're doing just fine."
female,Advertise the 6 reasons that bear commercial except at ease felicitous: YAQyGnPz https://t.co/EM03HGDB8U
female,Homely only-begotten bargain auction with the behave on compensating auction yet resorts towards undertaking: fdDQuWm
female,Want to win Complete Collection of The Cupcake Club Books 1-8? I just entered to win and you can too. https://t.co/5siDZFzc7L
female,I'm grumpy right now sooo all the cammiversary celebrations are happening tonight. Including carving a pumpkin! :D
female,Whyfor residency hesitation is the face outcome seeing that yours admired quantitative: cCj
female,The inner hyaline shoal soldiers two-tone tattoos in global themselves fashionable chinese characters permitted: iSAsdI
female,@AndrewTighe42 thought I'd throw it out into the universe. #askingforafriend
female,The #StanleyArcher video is the talk of the #ibminsight lunchroom &amp;amp;amp; expo. Kudos to @ThomasDongIBM &amp;amp;amp; @wwatrach #Analyticsfor
female,@JunaidMartin @zubairdotcom I'll complain about the time. It is not okay _ I left out a question BC 5 minutes left and I only start Q5 _
female,And of course me and the rest of he washed friends were like we gonna ride the coat tails of this shit ...
female,Saturday is the last day of October....
female,@ItsLeeHinchy whats the weirdest things a fan/supporter has ever done/said to you #LeesQANDA
female,Famu &amp; Usf application due the same day __
female,THE WORDS HAVE BEEN SPOKEN !  https://t.co/qTwMaVO19Y
female,Everyone at work was talking about Walking Dead and I haven't even seen the episode_
female,"There's something in this liquor, the air is getting thicker"
female,@AdamStraits happy birthday!! We going to the bar later?
female,44 Revealing Backstage Pictures From New York City Ballet's Fall Gala https://t.co/yac1Eq4J6a
female,What is the point of having a day off if you literally do nothing?
female,The cisco c2960s sustainable capital program switches: YQHYCY
female,Bzabe is laying on the sand live cam #whores https://t.co/929817XzhY
female,Family is the most important
female,Intolerable Heat May Hit the Middle East by the End of the Century https://t.co/yi2Z8YqLj9
female,Enter for a chance to WIN $2500 &amp; Take the @ROXUL Fire Safety Quiz https://t.co/ylBSXPJWvk When it comes to fire safety - every second count
female,God forgive me for the sins I am about to commit this weekend
female,"I'm pretty sure this is soap, but the terms beauty bar and moisturizing cream are throwing me off. https://t.co/3ATY5appKs"
female,@CiBabs I lived the indestructible Nokia phone life for ages. :D
female,#Selena won Best Female Vocalist at the #TejanoMusicAwards for 9 consecutive years. Her album Selena_ https://t.co/hf7ayauTwC
female,@ideklrh Thanks Girl!:D after so many hours of contacting and emails.. The hard work is paying off now&lt;3
female,Downsizing my foundations so much more convenient! And the lids of these HD foundations always_ https://t.co/nQVq5BVUIM
female,"@derby_jeremy its called ""The Last Letter"" or something?"
female,@btbusinesscare thank you. I have just DM'd you with the information I have.
female,Michael always looks down in the album covers ___ @5sos
female,Sociology is the worst subject on this earth
female,"Hey, it's the sexy Pizza Rat Halloween costume nobody asked for! https://t.co/DBSu2LD9ib"
female,"man I'm confused where you have the right to mouth ppl for being wrong.. bc ""you're"" far from perfect sweets _"
female,please lord help those who think they're the cutest shits vamping in the parking lot. @ 90% of WHS
female,"She Fell Asleep With Her Feet On The Dashboard And Minutes Later, Her Life Is Changed! https://t.co/Ge6Qbvm6oq https://t.co/wyzt0aMNbK"
female,"if it was just the occasional man behaving like trash, then sure. but it's like having a sewer of banal shite running thru my phone"
female,Ive entered the #NetflixUK competition to win the latest tech pack!  https://t.co/MADl8et1Py
female,ASU does the f.ckin most _
female,i could probably fall asleep in .03 seconds if the world let me
female,I am the mommy in my group of friends for sure
female,Restarting Gossip Girl has been the best decision of my life lately lol
female,why am i getting the hiccoughs so much lately
female,The moment I was mobbed in Milan.... Felt like Beiber for a second... THANKYOU- I'm really just a reality TV twat __ https://t.co/gba0vpDnzO
female,this taxi driver has music taste_ come on vouge let your body move to the music __
female,The luckiest woman in the world in the coolest church in the world. Love and congrats @jason_mraz  https://t.co/BXQvK2pWfV
female,last night we made love til the sun came
female,@NathanSykes how long is this video ________ this video whoa can't wait to see the whole thing on Wednesday https://t.co/RUbqLXHrl7
female,@Valcaakes that song is the truth
female,#new blog #Post The Digital Entrepreneur: The dream of building a business around digital prod... https://t.co/Ck54ixHZ0y please #retweet
female,@only1whitegurl i got 10 dollars and a food stamp card we can go to the store _
female,"Did you know that the wraps make a PERFECT add-on product for your clients???I have helped:
 Nail lady... https://t.co/ajk5Rn2DqF"
female,"@tavitulle i do this, but with the washer and dryer included."
female,First cry at the office. I guess there's a first for everything hey? #worrywart
female,I just remembered how good cole sprouse looks in his halloween costume and all is right with the world again
female,Exercise is necessary to my daily life or else I am literally the crankiest person ever
female,@_cantlow @EmilioDisco_ the most intense argument I ever had with Ian Levinson https://t.co/eC8qnYxRqv
female,KI with a block out and the Warriors take it again
female,@ImALegendKiller @fangirlnextdoor I'm thinking more and more he's alive. That's not how he died on the graphic novel but that means nothing
female,"@justbreatheluvv Yeah, I won't make it home til around 9:00...and my eyes are already at half mast _ At least yoga will get the blood moving"
female,Love coming to work and all the trash cans are over flowing and everything has been left for me to do __
female,*drinks 1 cup of green tea* *pees 15 times in the following 30 minutes*
female,#new blog #Post Heather Armstrong (Dooce) on the Art of Dealing with Online Criticism: Todays... https://t.co/exJPHiGqUO please #retweet
female,@katediamond love column - well done X U forgot the icing on the cake of half term - the clocks going back - hello 4.30am Sunday am!
female,@LexyRingnell cheese dip.. All the time _
female,Mf's want to drop the shit when they finally understand that I'm good without em.
female,"Port Authority and city police say the victims -- one man, one woman -- were initially hit by an SUV and thrown under the bus."
female,"Do you even like the bands that you listen to?"""
female,Everyone should try finding the good in the bad no matter the situation. Helpful guide
female,Grow your followers automatically. Increase retweets and favorites by posting the best content. https://t.co/EgmQBe6KqR
female,"The effects of Afghanistan's earthquake stretched from India to Tajikistan, with the death toll at 260. https://t.co/wmjYUUMGgj"
female,Day Of The Dead Wreath https://t.co/cOnXVmrR1C Easy DIY Day of The Dead Wreath #DIY #crafting #dayofthedead #dollarstorecrafts
female,Healthiest meal of the day! Yay for Shakeology!! #yumyum https://t.co/r2ilstY02W
female,Average on the ochem midterm was 50%........ The high was a 94% LMAO FUCK YOU WHOEVER YOU ARE
female,@dooms7770 the border must be sealed air tight first or they'll just come back
female,slap a bitch dead in the forehead bout my nigga  im with that _
female,"@chainbear in a social club setting or with incitement hate speech I can see the value in saying no. But otherwise, it's 1950s regression."
female,"happy 18th to the big brother I never had! thanks for always having my back, introducing me to Los,_ https://t.co/pzrzaFhAyY"
female,how come beauty youtubers like can't grasp the concept of waiting till liquid lipsticks have dried to lip swatch them
female,Yea ill send you the invite. You have the same #? https://t.co/WTmiLbXyYE
female,"Happy 16th b'day @Ttall @DianaAward! Congrats to you all,thanks for inviting @iwill_campaign to be part of the special night! #dianaslegacy"
female,"@OrwiteTreacle Yeah, and that was thanks to the pasty-eating derby bottler anyway. #unforgiven"
female,@STAWomen Thanks for the follow!
female,@vivaerika Have you done the 10-15 page paper?
female,An Intro To The Basics Of DIY Video Creation - https://t.co/m5Nxn4QAO0 #videomarketing #entrepreneur #video #business #smallbiz #startup
female,"______
""@SoVeryBritish: ""I'm not quite sure I follow"" - Translation: The bloody hell are you on about?"""
female,"#BADASS!!!! Yall wanna study the roots of ""Latin"" American dance? Here's some research for you #Afrikan #congo... https://t.co/DgqNSL4sh9"
female,The EFF Member who is a lecturer is @WitsUniversity is refusing students a chance to speak. Who is this protest for exactly?
female,"Your Travel Guide to Barcelona, the City of Dreams https://t.co/u1Y2yXvNJH via @TheBeautyofTrav"
female,Only hate the road when you're missin home
female,"Am I the only one who finds something oddly strange with that Soft Kitty rhyme?
Yes? Okay."
female,The walrus was paul
female,Great shout-out to the @ORTruffleFest. Thanks for the mention @junodemelo #traveloregon  https://t.co/Fimz6DX0bc
female,"""@HookHandedDevil: Asking the important questions. Mum of the year 2015-2016. Who should it be?"" YA GIRL CORA MILLS."
female,"""midterm this room, this time on wednesday. 15 true/false. 30 multiple choice. I'll bring the scantrons. you bring the beer"" ..yessir prof"
female,@toulousegrqnde you are the bestest _
female,Lord please let the rest of my pregnancy go quick because my back is killing me__
female,Don't think he realises Rachel Jones is a very fucking common name the knobhead
female,I just took the best nap____
female,"Writing &amp; Mothering: The Hunger, The Eclipse https://t.co/7PSnTbvmGs via @brevitymag"
female,@samilynne3 coming from the biggest babe ever! You're the sweetest _
female,IM IN THE SPIRIT _______ https://t.co/XVYzkFAYSJ
female,This Hotel Suite In Peru May Be The Most Unbelievable Place You Could Possibly Stay https://t.co/CTAKPQ8Gpa
female,"I'm just to deal with undiminished enthusiasm is the secret to success. If you are, change it. Where does."
female,Back to announce: my Peggy Carter cosplay is (almost) done! The debut will be this friday in Lucca C&amp;G! Sneekpeek: https://t.co/FS0t5BUWze
female,Double Mushroom Burger with the works on homemade #glutenfree bun. #vegan #allergyfree #plantbaseddiet https://t.co/scV7x16x3u
